Order Date,Requested Delivery Date,Customer Country Code,Product Code,Description,Order Type,Customer Order Code,Value,Currency,Items,Route
27-Mar-09,24-Mar-10,PL,P0097,Desc P0097,VO,ORD3584,579.45,PLN,46,R007
23-Jan-09,19-Jan-10,IT,P0071,Desc P0071,VO,ORD3766,15.13,EUR,1,R014
30-Apr-09,01-Jul-09,DE,P0077,Desc P0077,VO,ORD7897,262.4,EUR,23,R010
29-Jan-09,25-Jul-09,DE,P0069,Desc P0069,VO,ORD5756,340.72,EUR,33,R014
15-Dec-09,09-Jun-10,BE,P0001,Desc P0001,VO,ORD1610,433.76,EUR,30,R014
05-Mar-10,30-Oct-10,IT,P0055,Desc P0055,VO,ORD8196,782.77,EUR,45,R013
21-Oct-09,16-Aug-10,SE,P0048,Desc P0048,VO,ORD9129,449.03,SEK,28,R003
12-Feb-10,12-Aug-10,FR,P0004,Desc P0004,VO,ORD5650,392.45,EUR,26,R009
20-Feb-10,31-Oct-10,NL,P0032,Desc P0032,VO,ORD2573,814.8,EUR,48,R011
09-Dec-10,01-Mar-11,ES,P0015,Desc P0015,VO,ORD2854,333.38,EUR,20,R017
13-Oct-09,04-Jul-10,FI,P0058,Desc P0058,VO,ORD3612,610.65,EUR,34,R010
10-Dec-10,13-Feb-11,SE,P0072,Desc P0072,VO,ORD5285,64.83,SEK,4,R004
29-Jul-10,08-Nov-10,FR,P0059,Desc P0059,VO,ORD5934,360.07,EUR,31,R002
19-Oct-09,28-Apr-10,FI,P0099,Desc P0099,VO,ORD7977,846.51,EUR,46,R012
27-Nov-10,25-Nov-11,ES,P0025,Desc P0025,VO,ORD8272,535.16,EUR,45,R010
09-Feb-09,15-Nov-09,BE,P0053,Desc P0053,VO,ORD3484,462.35,EUR,41,R012
16-Feb-09,16-Dec-09,SE,P0082,Desc P0082,VO,ORD4584,675.59,SEK,36,R007
19-Jun-10,22-Nov-10,TR,P0042,Desc P0042,VO,ORD9431,88.08,TRY,7,R001
09-Sep-10,17-May-11,NL,P0041,Desc P0041,VO,ORD4640,320.06,EUR,32,R006
24-Mar-09,21-Dec-09,ES,P0023,Desc P0023,VO,ORD7546,770.07,EUR,40,R013
11-Dec-09,09-Aug-10,NL,P0090,Desc P0090,VO,ORD2075,654.29,EUR,47,R005
20-Jul-09,09-Jun-10,FI,P0096,Desc P0096,VO,ORD5065,211.54,EUR,15,R013
02-Aug-09,27-Jul-10,DE,P0050,Desc P0050,VO,ORD2647,279.23,EUR,27,R006
13-Sep-09,16-Jan-10,FI,P0024,Desc P0024,VO,ORD3593,670.75,EUR,34,R008
21-Nov-09,02-Jul-10,FR,P0088,Desc P0088,VO,ORD7353,127.04,EUR,12,R006
13-Dec-09,20-Jul-10,NL,P0085,Desc P0085,VO,ORD4729,451.61,EUR,23,R011
09-Sep-10,03-Jul-11,IT,P0062,Desc P0062,VO,ORD2206,64.02,EUR,5,R016
02-Aug-09,28-Jun-10,FI,P0048,Desc P0048,VO,ORD9794,691.7,EUR,35,R016
21-Feb-10,29-May-10,TR,P0089,Desc P0089,VO,ORD6216,505.92,TRY,37,R012
26-Dec-10,04-Nov-11,ES,P0099,Desc P0099,VO,ORD1633,459.13,EUR,43,R018
08-Nov-09,03-Mar-10,SE,P0051,Desc P0051,VO,ORD6170,648.05,SEK,48,R011
05-Feb-10,08-Sep-10,FI,P0007,Desc P0007,VO,ORD8016,418.4,EUR,22,R007
01-Jan-09,04-Apr-09,FR,P0095,Desc P0095,VO,ORD5702,22.81,EUR,2,R001
10-May-10,09-Dec-10,PL,P0071,Desc P0071,VO,ORD8792,561.59,PLN,29,R010
11-Apr-09,20-Jul-09,DE,P0012,Desc P0012,VO,ORD5834,112.93,EUR,7,R017
16-Oct-09,22-Feb-10,FR,P0096,Desc P0096,VO,ORD9384,568.07,EUR,33,R009
18-Mar-10,07-Jun-10,BE,P0009,Desc P0009,VO,ORD8339,190.61,EUR,18,R013
30-Jun-09,14-Sep-09,FR,P0044,Desc P0044,VO,ORD3017,444.76,EUR,35,R019
12-Jun-10,13-Aug-10,IT,P0075,Desc P0075,VO,ORD6875,375.07,EUR,19,R012
02-Aug-09,17-Apr-10,ES,P0004,Desc P0004,VO,ORD5461,668.47,EUR,38,R015
11-Aug-10,14-May-11,BE,P0048,Desc P0048,VO,ORD3017,496.29,EUR,31,R018
30-Sep-10,16-Jan-11,IT,P0050,Desc P0050,VO,ORD2480,76.4,EUR,7,R005
11-Jul-10,01-May-11,SE,P0100,Desc P0100,VO,ORD3640,683.23,SEK,48,R003
17-May-09,26-Aug-09,ES,P0034,Desc P0034,VO,ORD6632,576.68,EUR,34,R017
31-Jul-09,09-Mar-10,NL,P0095,Desc P0095,VO,ORD2037,349.63,EUR,20,R014
08-Jul-10,28-Mar-11,PL,P0068,Desc P0068,VO,ORD8771,236.73,PLN,18,R014
26-Nov-09,06-May-10,FI,P0019,Desc P0019,VO,ORD7397,601.1,EUR,36,R019
27-Jul-09,28-Nov-09,SE,P0070,Desc P0070,VO,ORD2152,379.66,SEK,24,R002
22-Jun-09,13-May-10,PL,P0086,Desc P0086,VO,ORD4950,104.9,PLN,10,R005
31-Mar-09,23-Mar-10,TR,P0099,Desc P0099,VO,ORD9436,280.21,TRY,25,R016
02-Nov-09,15-Aug-10,ES,P0091,Desc P0091,VO,ORD3284,242.26,EUR,14,R019
16-Feb-10,17-May-10,PL,P0073,Desc P0073,VO,ORD3580,604.68,PLN,31,R020
27-Sep-09,07-Jul-10,FI,P0064,Desc P0064,VO,ORD8700,328.23,EUR,32,R006
29-Oct-09,12-Feb-10,FR,P0088,Desc P0088,VO,ORD8456,368.43,EUR,36,R005
03-Jan-09,04-Dec-09,DE,P0046,Desc P0046,VO,ORD2307,19.95,EUR,1,R016
15-Apr-09,04-Dec-09,NL,P0055,Desc P0055,VO,ORD8926,908.94,EUR,48,R005
27-Aug-09,24-Jan-10,NL,P0058,Desc P0058,VO,ORD2017,473.11,EUR,31,R014
17-Jan-10,03-Apr-10,DE,P0044,Desc P0044,VO,ORD8650,465.24,EUR,35,R012
05-Mar-09,03-Jul-09,PL,P0083,Desc P0083,VO,ORD9338,149.16,PLN,11,R010
29-Sep-09,17-Mar-10,FR,P0010,Desc P0010,VO,ORD7319,112.52,EUR,8,R020
26-Oct-09,30-Apr-10,FI,P0063,Desc P0063,VO,ORD9277,463.92,EUR,24,R020
15-Nov-10,19-Jun-11,FI,P0059,Desc P0059,VO,ORD4125,507.52,EUR,33,R010
30-May-10,24-Oct-10,FR,P0084,Desc P0084,VO,ORD5852,318.82,EUR,31,R017
31-Aug-09,01-Jul-10,FR,P0062,Desc P0062,VO,ORD2589,65.86,EUR,5,R013
19-Sep-10,31-Jan-11,NL,P0017,Desc P0017,VO,ORD6577,66.16,EUR,4,R016
26-Sep-10,09-Jul-11,PL,P0090,Desc P0090,VO,ORD9847,781.71,PLN,41,R019
23-Jul-10,11-Jan-11,BE,P0011,Desc P0011,VO,ORD6849,529.89,EUR,42,R017
25-Aug-09,03-May-10,NL,P0067,Desc P0067,VO,ORD5750,783.92,EUR,43,R019
24-Oct-09,03-Jun-10,FR,P0081,Desc P0081,VO,ORD8125,112.43,EUR,8,R019
02-Nov-09,10-May-10,TR,P0033,Desc P0033,VO,ORD4668,525.27,TRY,44,R002
02-Feb-10,24-Oct-10,PL,P0040,Desc P0040,VO,ORD7900,164.35,PLN,10,R004
03-Aug-09,10-May-10,BE,P0033,Desc P0033,VO,ORD5063,450.53,EUR,32,R008
14-May-09,13-Jul-09,FR,P0016,Desc P0016,VO,ORD6070,220.51,EUR,19,R002
11-May-09,29-Jul-09,SE,P0064,Desc P0064,VO,ORD8855,870.83,SEK,47,R011
31-Oct-09,02-Feb-10,DE,P0004,Desc P0004,VO,ORD3371,164.07,EUR,15,R001
18-Aug-10,04-Apr-11,SE,P0012,Desc P0012,VO,ORD2701,559.98,SEK,46,R017
30-Dec-10,31-Jul-11,NL,P0021,Desc P0021,VO,ORD4347,604.53,EUR,32,R005
26-Nov-09,18-Jun-10,SE,P0030,Desc P0030,VO,ORD9417,277.52,SEK,17,R014
15-Oct-09,15-Sep-10,PL,P0043,Desc P0043,VO,ORD9005,451.35,PLN,44,R011
24-Apr-09,13-Mar-10,DE,P0013,Desc P0013,VO,ORD3843,750.25,EUR,39,R005
17-Apr-10,07-Mar-11,DE,P0045,Desc P0045,VO,ORD3684,122.91,EUR,10,R001
03-Dec-10,11-Mar-11,PL,P0009,Desc P0009,VO,ORD4092,352.83,PLN,25,R019
28-Feb-10,22-Jan-11,FI,P0052,Desc P0052,VO,ORD2161,776.56,EUR,41,R013
05-Jun-09,28-Jan-10,PL,P0048,Desc P0048,VO,ORD2301,270.95,PLN,23,R013
10-Mar-09,20-Aug-09,PL,P0035,Desc P0035,VO,ORD2783,385.09,PLN,29,R004
26-Jun-09,27-Oct-09,TR,P0026,Desc P0026,VO,ORD9665,396.43,TRY,22,R019
26-Mar-10,31-May-10,FR,P0066,Desc P0066,VO,ORD1069,595.71,EUR,36,R003
10-Dec-09,14-Mar-10,DE,P0052,Desc P0052,VO,ORD8819,787.47,EUR,42,R001
07-May-09,01-Feb-10,DE,P0058,Desc P0058,VO,ORD8876,531.38,EUR,29,R003
20-Jun-10,18-Nov-10,IT,P0093,Desc P0093,VO,ORD6760,670.47,EUR,37,R018
04-Nov-10,11-Sep-11,ES,P0060,Desc P0060,VO,ORD7144,472.52,EUR,30,R017
09-Aug-09,24-Oct-09,NL,P0003,Desc P0003,VO,ORD4171,359.57,EUR,26,R002
19-Jul-09,08-Jun-10,PL,P0010,Desc P0010,VO,ORD9177,362.72,PLN,36,R002
11-Aug-10,10-Nov-10,SE,P0071,Desc P0071,VO,ORD1043,395.32,SEK,25,R005
15-Mar-09,17-Aug-09,SE,P0045,Desc P0045,VO,ORD5968,507.18,SEK,36,R015
17-Nov-09,21-Sep-10,FR,P0002,Desc P0002,VO,ORD2794,15.91,EUR,1,R006
18-Mar-09,25-May-09,TR,P0038,Desc P0038,VO,ORD6928,350.44,TRY,35,R016
19-Feb-10,16-Jun-10,NL,P0088,Desc P0088,VO,ORD9789,812.28,EUR,43,R017
25-Feb-10,10-May-10,FI,P0024,Desc P0024,VO,ORD8449,271.82,EUR,19,R016
01-Oct-10,11-Jan-11,PL,P0043,Desc P0043,VO,ORD7874,530.87,PLN,46,R006
20-Mar-10,17-Dec-10,SE,P0065,Desc P0065,VO,ORD3636,514.79,SEK,46,R006
22-Feb-10,29-Dec-10,TR,P0037,Desc P0037,VO,ORD6998,62.03,TRY,4,R018
05-Aug-10,06-May-11,FI,P0022,Desc P0022,VO,ORD9512,717.68,EUR,49,R019
06-Jan-10,24-Dec-10,PL,P0085,Desc P0085,VO,ORD9218,527.3,PLN,48,R015
02-Oct-10,09-Jul-11,IT,P0048,Desc P0048,VO,ORD2373,602.08,EUR,32,R002
09-Sep-09,08-Jan-10,FR,P0089,Desc P0089,VO,ORD7019,418.59,EUR,29,R015
07-Jan-09,04-Jun-09,TR,P0094,Desc P0094,VO,ORD9248,254.47,TRY,14,R003
18-Oct-10,15-May-11,ES,P0062,Desc P0062,VO,ORD5406,783.8,EUR,48,R005
26-Jul-10,04-May-11,FI,P0095,Desc P0095,VO,ORD4785,811.44,EUR,46,R009
08-Feb-09,14-Jul-09,SE,P0072,Desc P0072,VO,ORD5467,324.85,SEK,29,R007
30-Dec-09,02-Sep-10,ES,P0099,Desc P0099,VO,ORD4760,75.46,EUR,5,R019
07-May-09,14-Oct-09,TR,P0033,Desc P0033,VO,ORD8268,114.82,TRY,9,R010
20-Oct-09,28-Mar-10,ES,P0077,Desc P0077,VO,ORD4875,218.8,EUR,18,R013
24-Oct-10,14-Jul-11,ES,P0057,Desc P0057,VO,ORD7193,329.15,EUR,31,R004
03-Feb-09,24-Dec-09,FR,P0085,Desc P0085,VO,ORD8716,199.29,EUR,10,R002
11-Jul-09,02-Oct-09,FI,P0067,Desc P0067,VO,ORD4520,620.84,EUR,45,R003
05-Oct-10,08-Jan-11,DE,P0010,Desc P0010,VO,ORD7626,274.67,EUR,24,R002
17-May-10,10-Sep-10,SE,P0081,Desc P0081,VO,ORD3279,678.66,SEK,47,R014
15-Apr-10,13-Feb-11,IT,P0001,Desc P0001,VO,ORD7254,748.93,EUR,38,R006
15-Apr-09,15-Jul-09,TR,P0066,Desc P0066,VO,ORD5495,691.27,TRY,35,R007
05-Dec-10,25-Jul-11,FI,P0069,Desc P0069,VO,ORD3738,283.54,EUR,21,R008
07-Nov-10,18-Mar-11,FR,P0099,Desc P0099,VO,ORD5517,283.7,EUR,20,R018
31-Aug-09,02-Dec-09,TR,P0002,Desc P0002,VO,ORD2626,520.87,TRY,49,R011
13-Sep-10,02-Jul-11,TR,P0093,Desc P0093,VO,ORD5179,268.8,TRY,19,R008
29-Oct-09,02-Jan-10,NL,P0083,Desc P0083,VO,ORD5436,386.07,EUR,25,R014
23-Feb-09,14-Nov-09,SE,P0013,Desc P0013,VO,ORD6433,428.77,SEK,41,R020
05-Sep-10,28-Jun-11,FR,P0042,Desc P0042,VO,ORD4899,521.75,EUR,34,R009
19-Jun-09,12-Dec-09,TR,P0046,Desc P0046,VO,ORD1369,37.27,TRY,2,R019
09-May-10,20-Sep-10,TR,P0090,Desc P0090,VO,ORD2981,209.72,TRY,16,R010
13-Oct-09,19-Mar-10,ES,P0021,Desc P0021,VO,ORD6765,217.59,EUR,13,R005
21-May-09,19-Feb-10,ES,P0037,Desc P0037,VO,ORD5446,482.27,EUR,45,R006
26-May-09,06-Sep-09,SE,P0082,Desc P0082,VO,ORD3464,137.89,SEK,9,R013
09-Oct-10,14-Jul-11,BE,P0054,Desc P0054,VO,ORD1923,36.31,EUR,3,R011
13-Feb-10,16-May-10,TR,P0021,Desc P0021,VO,ORD2876,71.67,TRY,4,R020
31-Oct-09,03-Jul-10,NL,P0049,Desc P0049,VO,ORD1545,149.92,EUR,13,R017
27-Mar-09,22-Jun-09,PL,P0085,Desc P0085,VO,ORD2358,135.96,PLN,8,R018
18-Apr-09,23-Mar-10,TR,P0092,Desc P0092,VO,ORD5275,240.99,TRY,16,R020
26-Sep-09,06-May-10,BE,P0040,Desc P0040,VO,ORD1856,867.23,EUR,45,R010
01-Jan-09,06-Aug-09,PL,P0028,Desc P0028,VO,ORD2224,690.99,PLN,36,R002
25-Sep-10,23-Jun-11,TR,P0041,Desc P0041,VO,ORD4201,422.38,TRY,25,R017
27-Jan-09,17-Jul-09,DE,P0026,Desc P0026,VO,ORD7537,34.33,EUR,2,R013
27-Apr-09,18-Dec-09,BE,P0059,Desc P0059,VO,ORD2146,434.81,EUR,38,R012
12-Sep-10,01-Feb-11,DE,P0019,Desc P0019,VO,ORD1086,53.54,EUR,3,R009
27-Dec-09,04-Dec-10,FR,P0071,Desc P0071,VO,ORD5723,275.61,EUR,15,R002
12-Aug-10,08-Jan-11,SE,P0026,Desc P0026,VO,ORD6723,248.47,SEK,18,R003
18-Feb-10,21-Aug-10,DE,P0038,Desc P0038,VO,ORD1526,796.85,EUR,41,R008
20-Jan-09,01-Sep-09,PL,P0079,Desc P0079,VO,ORD3146,471.53,PLN,34,R019
07-May-09,14-Dec-09,TR,P0088,Desc P0088,VO,ORD9395,291.41,TRY,26,R018
17-Jun-09,06-Apr-10,NL,P0016,Desc P0016,VO,ORD9943,73.69,EUR,7,R016
01-Mar-10,01-Dec-10,FR,P0100,Desc P0100,VO,ORD5105,455.45,EUR,30,R015
01-May-10,22-Jan-11,FI,P0013,Desc P0013,VO,ORD1770,444.09,EUR,38,R014
23-Jan-10,05-Aug-10,BE,P0047,Desc P0047,VO,ORD8340,98.11,EUR,8,R008
19-Mar-09,18-Dec-09,FI,P0010,Desc P0010,VO,ORD5892,168.88,EUR,10,R016
12-Jul-10,12-May-11,FR,P0007,Desc P0007,VO,ORD6101,516.89,EUR,44,R009
26-Nov-09,26-Aug-10,TR,P0026,Desc P0026,VO,ORD6355,107.87,TRY,10,R014
20-Oct-10,27-Apr-11,ES,P0034,Desc P0034,VO,ORD7642,240.49,EUR,15,R017
17-Mar-09,22-Feb-10,ES,P0016,Desc P0016,VO,ORD2712,476.95,EUR,28,R009
18-Feb-09,02-Sep-09,IT,P0043,Desc P0043,VO,ORD9800,168.5,EUR,10,R008
04-Sep-09,15-Mar-10,IT,P0024,Desc P0024,VO,ORD6881,86.59,EUR,7,R018
17-Jul-10,10-Nov-10,TR,P0017,Desc P0017,VO,ORD5227,225.12,TRY,16,R015
03-Mar-09,29-Jun-09,DE,P0008,Desc P0008,VO,ORD8248,187.6,EUR,12,R018
17-Feb-10,24-May-10,BE,P0020,Desc P0020,VO,ORD7249,209.71,EUR,15,R013
18-Sep-10,29-Jul-11,PL,P0080,Desc P0080,VO,ORD7630,780,PLN,44,R011
01-May-10,27-Dec-10,PL,P0050,Desc P0050,VO,ORD8200,684.35,PLN,40,R001
24-Aug-09,18-Mar-10,FI,P0045,Desc P0045,VO,ORD9834,83.44,EUR,8,R011
22-Jan-09,05-Jul-09,BE,P0065,Desc P0065,VO,ORD9122,752.28,EUR,41,R015
11-Nov-09,30-Sep-10,NL,P0074,Desc P0074,VO,ORD8126,725.18,EUR,39,R006
12-Feb-09,20-Sep-09,NL,P0085,Desc P0085,VO,ORD6562,237.81,EUR,13,R004
18-Jun-09,06-Jun-10,SE,P0062,Desc P0062,VO,ORD8167,177.64,SEK,12,R009
10-Jan-10,12-Jun-10,TR,P0058,Desc P0058,VO,ORD2324,179.88,TRY,11,R009
12-May-09,02-Dec-09,BE,P0049,Desc P0049,VO,ORD3438,135.28,EUR,9,R010
12-Sep-09,05-Sep-10,TR,P0033,Desc P0033,VO,ORD3985,250.66,TRY,20,R008
23-Feb-09,24-Jul-09,ES,P0080,Desc P0080,VO,ORD3393,512.56,EUR,41,R018
04-Feb-09,22-Jun-09,BE,P0020,Desc P0020,VO,ORD3288,295.08,EUR,20,R010
23-Mar-10,24-Sep-10,FR,P0099,Desc P0099,VO,ORD7702,145.73,EUR,10,R010
01-Jan-09,01-Aug-09,PL,P0063,Desc P0063,VO,ORD5535,221.48,PLN,13,R018
07-Dec-10,24-May-11,PL,P0059,Desc P0059,VO,ORD7377,689.26,PLN,50,R017
31-May-09,16-Oct-09,TR,P0013,Desc P0013,VO,ORD3438,337.6,TRY,33,R004
09-Jan-10,22-Oct-10,NL,P0015,Desc P0015,VO,ORD7376,418.95,EUR,32,R004
26-Jan-09,09-May-09,DE,P0077,Desc P0077,VO,ORD9721,249.24,EUR,16,R002
12-May-09,06-May-10,IT,P0071,Desc P0071,VO,ORD6587,661.09,EUR,36,R005
16-Feb-09,09-Feb-10,FI,P0053,Desc P0053,VO,ORD6452,589.31,EUR,44,R014
20-Apr-10,04-Mar-11,SE,P0063,Desc P0063,VO,ORD1671,495.53,SEK,28,R010
02-Aug-09,15-Jan-10,NL,P0021,Desc P0021,VO,ORD3230,537.13,EUR,35,R006
03-Nov-09,18-Sep-10,NL,P0081,Desc P0081,VO,ORD3060,312.85,EUR,22,R003
04-Mar-09,18-Oct-09,ES,P0053,Desc P0053,VO,ORD2971,694.16,EUR,39,R013
27-Oct-10,13-Jun-11,DE,P0088,Desc P0088,VO,ORD1365,424.86,EUR,22,R017
31-May-10,16-Apr-11,FR,P0037,Desc P0037,VO,ORD8127,96.05,EUR,8,R014
15-Mar-09,22-Jun-09,NL,P0027,Desc P0027,VO,ORD5558,166.82,EUR,11,R015
07-Apr-10,31-Dec-10,BE,P0090,Desc P0090,VO,ORD1289,106.12,EUR,10,R008
08-Feb-09,30-Jul-09,IT,P0052,Desc P0052,VO,ORD8309,61.06,EUR,4,R008
10-Jan-10,17-Jun-10,TR,P0012,Desc P0012,VO,ORD2466,787.95,TRY,50,R010
01-Apr-10,01-Dec-10,NL,P0057,Desc P0057,VO,ORD5133,547.92,EUR,38,R001
15-May-10,31-Jan-11,DE,P0076,Desc P0076,VO,ORD8447,416.58,EUR,29,R016
18-Nov-10,04-Feb-11,FR,P0066,Desc P0066,VO,ORD4718,112.36,EUR,9,R007
25-Dec-09,15-Nov-10,ES,P0093,Desc P0093,VO,ORD1966,645.97,EUR,33,R018
26-Sep-10,18-Mar-11,SE,P0073,Desc P0073,VO,ORD5711,800.43,SEK,47,R003
23-Nov-10,09-Apr-11,BE,P0077,Desc P0077,VO,ORD5512,437.59,EUR,39,R011
25-Jun-09,02-Feb-10,SE,P0047,Desc P0047,VO,ORD8273,252.66,SEK,17,R018
01-Feb-09,05-Jun-09,NL,P0095,Desc P0095,VO,ORD8248,219.69,EUR,20,R004
17-Aug-10,22-Jan-11,DE,P0016,Desc P0016,VO,ORD7917,357.19,EUR,22,R003
25-Jan-09,15-Jan-10,NL,P0009,Desc P0009,VO,ORD1264,182.37,EUR,18,R012
07-Aug-10,08-Apr-11,NL,P0029,Desc P0029,VO,ORD7237,769.65,EUR,45,R003
23-Feb-10,06-Sep-10,FR,P0011,Desc P0011,VO,ORD3051,756.29,EUR,45,R013
07-Feb-09,24-Oct-09,FR,P0083,Desc P0083,VO,ORD7290,325.09,EUR,22,R002
03-May-09,30-Oct-09,TR,P0089,Desc P0089,VO,ORD9873,76.78,TRY,7,R014
19-Jun-10,11-Sep-10,DE,P0056,Desc P0056,VO,ORD7481,653.15,EUR,33,R017
13-Apr-10,30-Jun-10,TR,P0083,Desc P0083,VO,ORD7188,108.52,TRY,10,R004
18-Jan-10,26-Sep-10,ES,P0048,Desc P0048,VO,ORD9318,91.98,EUR,5,R010
01-Feb-10,07-Oct-10,ES,P0079,Desc P0079,VO,ORD2691,524.74,EUR,31,R002
19-Sep-10,08-Dec-10,TR,P0039,Desc P0039,VO,ORD2962,433,TRY,41,R015
07-Aug-10,28-Jul-11,PL,P0082,Desc P0082,VO,ORD8446,610.61,PLN,39,R007
14-Mar-09,29-Jan-10,ES,P0061,Desc P0061,VO,ORD1500,269.75,EUR,25,R012
10-Jun-09,10-Nov-09,FR,P0065,Desc P0065,VO,ORD4292,121.26,EUR,12,R009
06-Sep-09,14-Apr-10,SE,P0019,Desc P0019,VO,ORD8652,91.26,SEK,5,R018
16-May-09,05-Oct-09,DE,P0079,Desc P0079,VO,ORD6899,722.69,EUR,49,R015
03-Oct-10,27-May-11,IT,P0055,Desc P0055,VO,ORD4380,256.84,EUR,18,R020
01-Oct-09,17-May-10,NL,P0051,Desc P0051,VO,ORD4494,55.92,EUR,4,R001
11-Jul-09,13-Feb-10,SE,P0005,Desc P0005,VO,ORD5190,713.93,SEK,44,R004
23-Mar-10,11-Jun-10,PL,P0058,Desc P0058,VO,ORD6008,340.46,PLN,33,R008
13-Oct-10,05-Mar-11,TR,P0028,Desc P0028,VO,ORD8719,619.51,TRY,44,R017
29-Sep-10,28-May-11,IT,P0081,Desc P0081,VO,ORD3397,523.96,EUR,40,R017
15-Dec-09,01-Jun-10,FR,P0027,Desc P0027,VO,ORD3568,686.28,EUR,39,R010
22-Mar-09,07-Sep-09,SE,P0062,Desc P0062,VO,ORD8902,593.45,SEK,42,R008
12-Jun-09,19-Jan-10,FR,P0057,Desc P0057,VO,ORD2417,443.45,EUR,24,R020
28-Jun-09,24-Nov-09,SE,P0072,Desc P0072,VO,ORD1866,463.96,SEK,35,R015
04-Feb-10,10-Jun-10,PL,P0080,Desc P0080,VO,ORD6169,604.93,PLN,44,R010
29-Aug-10,08-May-11,TR,P0096,Desc P0096,VO,ORD2838,167.78,TRY,11,R002
15-Jul-10,23-Dec-10,DE,P0073,Desc P0073,VO,ORD9578,657.14,EUR,36,R014
05-Dec-10,02-Jul-11,SE,P0073,Desc P0073,VO,ORD3489,153.51,SEK,12,R006
28-Sep-10,06-Jan-11,FR,P0025,Desc P0025,VO,ORD7816,231.51,EUR,14,R005
16-Apr-09,26-Nov-09,SE,P0036,Desc P0036,VO,ORD3713,403.44,SEK,26,R002
16-Sep-10,05-Mar-11,FI,P0032,Desc P0032,VO,ORD1192,666.84,EUR,39,R013
25-Oct-10,06-Jul-11,FI,P0060,Desc P0060,VO,ORD5959,250.32,EUR,20,R020
25-Jul-10,20-Oct-10,ES,P0054,Desc P0054,VO,ORD7839,398.74,EUR,33,R013
15-Feb-10,28-Sep-10,FR,P0033,Desc P0033,VO,ORD3612,592.92,EUR,37,R015
06-Jun-09,12-May-10,FR,P0004,Desc P0004,VO,ORD2863,498.25,EUR,28,R013
22-Feb-10,19-May-10,NL,P0074,Desc P0074,VO,ORD3474,635.14,EUR,39,R009
15-Nov-09,17-Sep-10,FR,P0079,Desc P0079,VO,ORD2643,56.49,EUR,4,R009
11-May-09,26-Nov-09,PL,P0008,Desc P0008,VO,ORD3071,500.87,PLN,35,R006
04-Jul-10,02-Apr-11,NL,P0075,Desc P0075,VO,ORD8661,223.61,EUR,14,R011
22-Oct-10,14-Sep-11,FI,P0015,Desc P0015,VO,ORD8731,42.77,EUR,3,R015
11-Jan-10,24-Jul-10,FR,P0094,Desc P0094,VO,ORD7445,507.44,EUR,37,R012
28-Jun-09,28-Jun-10,IT,P0034,Desc P0034,VO,ORD8638,447.05,EUR,38,R008
15-Nov-09,25-Apr-10,IT,P0041,Desc P0041,VO,ORD9356,703.83,EUR,50,R016
26-Aug-09,21-Dec-09,ES,P0079,Desc P0079,VO,ORD1947,815.54,EUR,47,R001
21-Dec-10,07-Apr-11,NL,P0087,Desc P0087,VO,ORD7996,86.2,EUR,8,R004
04-Feb-09,06-May-09,SE,P0055,Desc P0055,VO,ORD8713,760.91,SEK,43,R015
10-May-10,18-Apr-11,SE,P0038,Desc P0038,VO,ORD8137,636.35,SEK,41,R005
06-Sep-09,27-Jul-10,BE,P0076,Desc P0076,VO,ORD1900,139.16,EUR,10,R018
23-Jun-10,12-Jun-11,DE,P0017,Desc P0017,VO,ORD7628,90.66,EUR,6,R009
15-Dec-09,09-Mar-10,PL,P0060,Desc P0060,VO,ORD2442,69.9,PLN,4,R019
21-May-09,17-Feb-10,BE,P0069,Desc P0069,VO,ORD2334,58.57,EUR,3,R001
10-Oct-10,28-Feb-11,SE,P0055,Desc P0055,VO,ORD5801,368.65,SEK,19,R017
14-Jan-09,27-May-09,ES,P0078,Desc P0078,VO,ORD4330,439.95,EUR,36,R018
12-Feb-09,26-Jan-10,TR,P0073,Desc P0073,VO,ORD9326,681.03,TRY,35,R012
01-Sep-09,05-Mar-10,FR,P0059,Desc P0059,VO,ORD6309,295.05,EUR,21,R009
02-Jan-10,08-Nov-10,SE,P0062,Desc P0062,VO,ORD9794,92.62,SEK,6,R003
01-May-09,22-Aug-09,BE,P0084,Desc P0084,VO,ORD9902,38.6,EUR,2,R020
09-Aug-10,06-Jun-11,FI,P0065,Desc P0065,VO,ORD6134,20.4,EUR,2,R017
31-Jul-09,30-Jun-10,BE,P0085,Desc P0085,VO,ORD1878,136.39,EUR,13,R001
11-Jun-09,22-Aug-09,FR,P0015,Desc P0015,VO,ORD4819,75.6,EUR,7,R013
05-Feb-10,21-Jul-10,BE,P0003,Desc P0003,VO,ORD9354,945.55,EUR,49,R020
13-Feb-09,16-Jan-10,NL,P0038,Desc P0038,VO,ORD4203,523.25,EUR,45,R015
03-Feb-09,31-May-09,TR,P0063,Desc P0063,VO,ORD4768,347.81,TRY,30,R013
14-May-10,30-Aug-10,SE,P0083,Desc P0083,VO,ORD5977,374.03,SEK,36,R007
16-Jan-10,08-Dec-10,NL,P0004,Desc P0004,VO,ORD9810,338.83,EUR,17,R002
04-Oct-09,06-Sep-10,NL,P0047,Desc P0047,VO,ORD1424,442.27,EUR,35,R011
13-Apr-10,30-Jan-11,PL,P0008,Desc P0008,VO,ORD6246,551.68,PLN,38,R003
18-Sep-10,19-Jan-11,FI,P0072,Desc P0072,VO,ORD5555,593.93,EUR,30,R017
